fri_ssm_time,fri_ssm_id,fri_ssm_x,fri_ssm_y
376,5578.0-4829.0,113.75890413021682,243.5770909251094
376,1472.0-148.0,121.41376022130811,234.5519441456488
376,5939.0-570.0,119.39249063565461,229.04947986842546
376,9508.0-1629.0,104.42933999181152,215.71824414506452
376,1936.0-2289.0,112.63024639835386,206.51825665149752
376,9204.0-4395.0,110.56950666995996,201.03209077581195
376,2526.0-1740.0,101.6678888629275,198.06135567881196
376,1826.0-4509.0,104.14871568643169,184.6657371272223
376,7065.0-3633.0,102.36822940346867,179.0688902030884
376,9001.0-3896.0,91.12085231836375,145.70848570618006
376,5992.0-1456.0,70.52448789321524,84.53830397113508
378,7081.0-3984.0,119.96766512787656,263.1811474598842
378,5578.0-4829.0,114.6912350496485,246.36256615424293
378,1472.0-148.0,122.4884928066416,237.2856345204841
378,5939.0-570.0,120.46507696604647,231.78401305697912
378,9508.0-1629.0,105.33845506605421,218.51138269823898
378,1936.0-2289.0,113.71673832548186,209.24729466657362
378,9204.0-4395.0,111.65314641745636,203.7622625823272
378,2526.0-1740.0,102.614317866142,200.8420723737162
378,1826.0-4509.0,105.21726646717148,187.40184977556578
378,7065.0-3633.0,103.43885142047914,181.80419305508434
378,9001.0-3896.0,92.19206916085908,148.44355566356674
378,5992.0-1456.0,71.60233200844198,87.27076902282667
380,7081.0-3984.0,120.90638352704671,265.9644765749017
380,5578.0-4829.0,115.62356596908018,249.14804138337647
380,1472.0-148.0,123.5632253919751,240.01932489531941
380,5939.0-570.0,121.53766329643832,234.51854624553278
380,9508.0-1629.0,106.24757014029692,221.30452125141343
380,1936.0-2289.0,114.80323025260984,211.97633268164972
380,9204.0-4395.0,112.73678616495275,206.49243438884244
380,2526.0-1740.0,103.5607468693565,203.62278906862045
380,1826.0-4509.0,106.28581724791128,190.13796242390927
380,7065.0-3633.0,104.5094734374896,184.5394959070803
380,9001.0-3896.0,93.26328600335441,151.17862562095343
380,5992.0-1456.0,72.68017612366872,90.00323407451826
382,7081.0-3984.0,121.84510192621687,268.74780568991923
382,5578.0-4829.0,116.55589688851185,251.93351661251
382,1472.0-148.0,124.63795797730859,242.75301527015472
382,5939.0-570.0,122.61024962683018,237.25307943408643
382,9508.0-1629.0,107.15668521453962,224.0976598045879
382,1936.0-2289.0,115.88972217973782,214.70537069672582
382,9204.0-4395.0,113.82042591244914,209.22260619535768
382,2526.0-1740.0,104.50717587257101,206.4035057635247
382,1826.0-4509.0,107.35436802865108,192.87407507225277
382,7065.0-3633.0,105.58009545450007,187.27479875907625
382,9001.0-3896.0,94.33450284584974,153.9136955783401
382,5992.0-1456.0,73.75802023889545,92.73569912620985
384,7081.0-3984.0,122.78382032538704,271.53113480493676
384,5578.0-4829.0,117.48822780794353,254.71899184164354
384,1472.0-148.0,125.71269056264208,245.48670564499002
384,5939.0-570.0,123.68283595722204,239.98761262264009
384,9508.0-1629.0,108.06580028878231,226.89079835776235
384,1936.0-2289.0,116.9762141068658,217.43440871180192
384,9204.0-4395.0,114.90406565994553,211.95277800187293
384,2526.0-1740.0,105.45360487578552,209.18422245842893
384,1826.0-4509.0,108.42291880939088,195.61018772059626
384,7065.0-3633.0,106.65071747151053,190.0101016110722
384,9001.0-3896.0,95.40571968834507,156.6487655357268
384,5992.0-1456.0,74.8358643541222,95.46816417790144
386,7081.0-3984.0,123.72253872455721,274.3144639199543
386,5578.0-4829.0,118.42055872737521,257.5044670707771
386,1472.0-148.0,126.78742314797557,248.22039601982533
386,5939.0-570.0,124.7554222876139,242.72214581119374
386,9508.0-1629.0,108.97491536302502,229.6839369109368
386,1936.0-2289.0,118.06270603399378,220.16344672687802
386,9204.0-4395.0,115.98770540744192,214.68294980838817
386,2526.0-1740.0,106.40003387900002,211.96493915333318
386,1826.0-4509.0,109.49146959013068,198.34630036893975
386,7065.0-3633.0,107.721339488521,192.74540446306816
386,9001.0-3896.0,96.4769365308404,159.38383549311348
386,5992.0-1456.0,75.91370846934893,98.20062922959303
388,7081.0-3984.0,124.66125712372737,277.0977930349718
388,5578.0-4829.0,119.35288964680689,260.2899422999106
388,1472.0-148.0,127.86215573330907,250.95408639466064
388,5939.0-570.0,125.82800861800575,245.4566789997474
388,9508.0-1629.0,109.88403043726771,232.47707546411127
388,1936.0-2289.0,119.14919796112177,222.89248474195412
388,9204.0-4395.0,117.07134515493833,217.41312161490342
388,2526.0-1740.0,107.34646288221452,214.74565584823742
388,1826.0-4509.0,110.56002037087048,201.08241301728324
388,7065.0-3633.0,108.79196150553146,195.4807073150641
388,9001.0-3896.0,97.54815337333574,162.11890545050016
388,5992.0-1456.0,76.99155258457567,100.93309428128462
390,7081.0-3984.0,125.59997552289752,279.8811221499893
390,5578.0-4829.0,120.28522056623856,263.0754175290441
390,1472.0-148.0,128.93688831864256,253.68777676949594
390,5939.0-570.0,126.9005949483976,248.19121218830105
390,9508.0-1629.0,110.7931455115104,235.27021401728572
390,1936.0-2289.0,120.23568988824977,225.62152275703022
390,9204.0-4395.0,118.15498490243473,220.14329342141866
390,2526.0-1740.0,108.29289188542903,217.52637254314166
390,1826.0-4509.0,111.62857115161027,203.81852566562674
390,7065.0-3633.0,109.86258352254193,198.21601016706006
390,9001.0-3896.0,98.61937021583107,164.85397540788685
390,5992.0-1456.0,78.06939669980241,103.66555933297622
392,7081.0-3984.0,126.5386939220677,282.66445126500685
392,5578.0-4829.0,121.21755148567024,265.8608927581776
392,1472.0-148.0,130.01162090397605,256.42146714433125
392,5939.0-570.0,127.97318127878944,250.9257453768547
392,9508.0-1629.0,111.7022605857531,238.06335257046018
392,1936.0-2289.0,121.32218181537775,228.35056077210632
392,9204.0-4395.0,119.23862464993113,222.8734652279339
392,2526.0-1740.0,109.23932088864353,220.3070892380459
392,1826.0-4509.0,112.69712193235007,206.55463831397023
392,7065.0-3633.0,110.93320553955239,200.95131301905602
392,9001.0-3896.0,99.6905870583264,167.58904536527353
392,5992.0-1456.0,79.14724081502915,106.3980243846678
394,7081.0-3984.0,127.47741232123786,285.44778038002437
394,5578.0-4829.0,122.14988240510192,268.6463679873111
394,1472.0-148.0,131.08635348930954,259.15515751916655
394,5939.0-570.0,129.0457676091813,253.66027856540836
394,9508.0-1629.0,112.61137565999579,240.85649112363464
394,1936.0-2289.0,122.40867374250573,231.07959878718242
394,9204.0-4395.0,120.32226439742753,225.60363703444915
394,2526.0-1740.0,110.18574989185804,223.08780593295015
394,1826.0-4509.0,113.76567271308987,209.29075096231372
394,7065.0-3633.0,112.00382755656285,203.68661587105197
394,9001.0-3896.0,100.76180390082173,170.32411532266022
394,5992.0-1456.0,80.22508493025589,109.1304894363594
396,7081.0-3984.0,128.41613072040803,288.2311094950419
396,5578.0-4829.0,123.0822133245336,271.43184321644463
396,1472.0-148.0,132.16108607464304,261.88884789400186
396,5939.0-570.0,130.11835393957315,256.394811753962
396,9508.0-1629.0,113.52049073423849,243.6496296768091
396,1936.0-2289.0,123.49516566963372,233.80863680225852
396,9204.0-4395.0,121.40590414492394,228.3338088409644
396,2526.0-1740.0,111.13217889507254,225.8685226278544
396,1826.0-4509.0,114.83422349382967,212.02686361065722
396,7065.0-3633.0,113.07444957357332,206.42191872304792
396,9001.0-3896.0,101.83302074331706,173.0591852800469
396,5992.0-1456.0,81.30292904548263,111.86295448805099
398,7081.0-3984.0,129.3548491195782,291.0144386100594
398,5578.0-4829.0,124.01454424396528,274.21731844557814
398,1472.0-148.0,133.23581865997653,264.62253826883716
398,5939.0-570.0,131.190940269965,259.1293449425157
398,9508.0-1629.0,114.4296058084812,246.44276822998356
398,1936.0-2289.0,124.58165759676172,236.53767481733462
398,9204.0-4395.0,122.48954389242033,231.06398064747964
398,2526.0-1740.0,112.07860789828705,228.64923932275863
398,1826.0-4509.0,115.90277427456947,214.7629762590007
398,7065.0-3633.0,114.14507159058378,209.15722157504388
398,9001.0-3896.0,102.9042375858124,175.7942552374336
398,5992.0-1456.0,82.38077316070937,114.59541953974258
400,7081.0-3984.0,130.29356751874838,293.79776772507694
400,5578.0-4829.0,124.94687516339695,277.00279367471165
400,1472.0-148.0,134.31055124531002,267.35622864367247
400,5939.0-570.0,132.26352660035687,261.8638781310693
400,9508.0-1629.0,115.33872088272389,249.23590678315801
400,1936.0-2289.0,125.6681495238897,239.26671283241072
400,9204.0-4395.0,123.57318363991672,233.79415245399488
400,2526.0-1740.0,113.02503690150155,231.42995601766287
400,1826.0-4509.0,116.97132505530926,217.4990889073442
400,7065.0-3633.0,115.21569360759425,211.89252442703983
400,9001.0-3896.0,103.97545442830773,178.52932519482027
400,5992.0-1456.0,83.4586172759361,117.32788459143417
402,7081.0-3984.0,131.23228591791855,296.58109684009446
402,5578.0-4829.0,125.87920608282863,279.78826890384516
402,1472.0-148.0,135.38528383064352,270.08991901850777
402,5939.0-570.0,133.33611293074873,264.598411319623
402,9508.0-1629.0,116.24783595696658,252.02904533633247
402,1936.0-2289.0,126.75464145101768,241.99575084748682
402,9204.0-4395.0,124.65682338741311,236.52432426051013
402,2526.0-1740.0,113.97146590471606,234.21067271256712
402,1826.0-4509.0,118.03987583604906,220.2352015556877
402,7065.0-3633.0,116.28631562460471,214.62782727903578
402,9001.0-3896.0,105.04667127080306,181.26439515220696
402,5992.0-1456.0,84.53646139116285,120.06034964312576
404,7081.0-3984.0,132.17100431708872,299.364425955112
404,5578.0-4829.0,126.81153700226031,282.5737441329787
404,1472.0-148.0,136.460016415977,272.8236093933431
404,5939.0-570.0,134.40869926114058,267.33294450817664
404,9508.0-1629.0,117.15695103120929,254.82218388950693
404,1936.0-2289.0,127.84113337814566,244.72478886256292
404,9204.0-4395.0,125.7404631349095,239.25449606702537
404,2526.0-1740.0,114.91789490793056,236.99138940747136
404,1826.0-4509.0,119.10842661678886,222.9713142040312
404,7065.0-3633.0,117.35693764161518,217.36313013103174
404,9001.0-3896.0,106.11788811329839,183.99946510959364
404,5992.0-1456.0,85.61430550638958,122.79281469481735
406,7081.0-3984.0,133.1097227162589,302.1477550701295
406,5578.0-4829.0,127.74386792169199,285.3592193621122
406,1472.0-148.0,137.5347490013105,275.5572997681784
406,5939.0-570.0,135.48128559153244,270.0674776967303
406,9508.0-1629.0,118.066066105452,257.6153224426814
406,1936.0-2289.0,128.92762530527364,247.45382687763902
406,9204.0-4395.0,126.8241028824059,241.98466787354062
406,2526.0-1740.0,115.86432391114506,239.7721061023756
406,1826.0-4509.0,120.17697739752866,225.70742685237468
406,7065.0-3633.0,118.42755965862564,220.0984329830277
406,9001.0-3896.0,107.18910495579372,186.73453506698033
406,5992.0-1456.0,86.69214962161632,125.52527974650894
408,7081.0-3984.0,134.04844111542906,304.93108418514703
408,5578.0-4829.0,128.67619884112366,288.1446945912457
408,1472.0-148.0,138.609481586644,278.2909901430137
408,5939.0-570.0,136.5538719219243,272.80201088528395
408,9508.0-1629.0,118.97518117969469,260.4084609958559
408,1936.0-2289.0,130.01411723240162,250.18286489271512
408,9204.0-4395.0,127.90774262990229,244.71483968005586
408,2526.0-1740.0,116.81075291435957,242.55282279727984
408,1826.0-4509.0,121.24552817826846,228.44353950071817
408,7065.0-3633.0,119.4981816756361,222.83373583502365
408,9001.0-3896.0,108.26032179828906,189.469605024367
408,5992.0-1456.0,87.76999373684306,128.25774479820052
410,7081.0-3984.0,134.98715951459923,307.71441330016455
410,5578.0-4829.0,129.60852976055534,290.9301698203792
410,1472.0-148.0,139.6842141719775,281.024680517849
410,5939.0-570.0,137.62645825231616,275.5365440738376
410,9508.0-1629.0,119.88429625393738,263.20159954903033
410,1936.0-2289.0,131.1006091595296,252.91190290779122
410,9204.0-4395.0,128.99138237739868,247.4450114865711
410,2526.0-1740.0,117.75718191757407,245.3335394921841
410,1826.0-4509.0,122.31407895900826,231.17965214906167
410,7065.0-3633.0,120.56880369264657,225.5690386870196
410,9001.0-3896.0,109.33153864078439,192.2046749817537
410,5992.0-1456.0,88.8478378520698,130.9902098498921
412,7081.0-3984.0,135.9258779137694,310.4977424151821
412,5578.0-4829.0,130.54086067998702,293.7156450495127
412,1472.0-148.0,140.75894675731098,283.7583708926843
412,5939.0-570.0,138.699044582708,278.27107726239126
412,9508.0-1629.0,120.79341132818007,265.9947381022048
412,1936.0-2289.0,132.18710108665758,255.64094092286732
412,9204.0-4395.0,130.07502212489507,250.17518329308635
412,2526.0-1740.0,118.70361092078858,248.11425618708833
412,1826.0-4509.0,123.38262973974805,233.91576479740516
412,7065.0-3633.0,121.63942570965703,228.30434153901555
412,9001.0-3896.0,110.40275548327972,194.93974493914038
412,5992.0-1456.0,89.92568196729654,133.72267490158367
414,7081.0-3984.0,136.86459631293957,313.2810715301996
414,5578.0-4829.0,131.4731915994187,296.5011202786462
414,1472.0-148.0,141.83367934264447,286.4920612675196
414,5939.0-570.0,139.77163091309987,281.0056104509449
414,9508.0-1629.0,121.70252640242278,268.78787665537925
414,1936.0-2289.0,133.27359301378556,258.3699789379434
414,9204.0-4395.0,131.15866187239146,252.9053550996016
414,2526.0-1740.0,119.65003992400308,250.89497288199257
414,1826.0-4509.0,124.45118052048785,236.65187744574865
414,7065.0-3633.0,122.7100477266675,231.0396443910115
414,9001.0-3896.0,111.47397232577505,197.67481489652707
414,5992.0-1456.0,91.00352608252328,136.45513995327525
416,7081.0-3984.0,137.80331471210974,316.0644006452171
416,5578.0-4829.0,132.40552251885038,299.28659550777974
416,1472.0-148.0,142.90841192797797,289.2257516423549
416,5939.0-570.0,140.84421724349173,283.74014363949857
416,9508.0-1629.0,122.61164147666548,271.5810152085537
416,1936.0-2289.0,134.36008494091354,261.09901695301954
416,9204.0-4395.0,132.24230161988785,255.63552690611684
416,2526.0-1740.0,120.59646892721759,253.67568957689681
416,1826.0-4509.0,125.51973130122765,239.38799009409215
416,7065.0-3633.0,123.78066974367796,233.77494724300746
416,9001.0-3896.0,112.54518916827038,200.40988485391375
416,5992.0-1456.0,92.08137019775002,139.18760500496683
416,1514.0-1676.0,63.551735095590864,55.943932723731216
418,7081.0-3984.0,138.7420331112799,318.84772976023464
418,5578.0-4829.0,133.33785343828205,302.07207073691325
418,1472.0-148.0,143.98314451331146,291.9594420171902
418,5939.0-570.0,141.91680357388358,286.4746768280522
418,9508.0-1629.0,123.52075655090817,274.37415376172817
418,1936.0-2289.0,135.44657686804152,263.82805496809567
418,9204.0-4395.0,133.32594136738425,258.3656987126321
418,2526.0-1740.0,121.54289793043209,256.4564062718011
418,1826.0-4509.0,126.58828208196745,242.12410274243564
418,7065.0-3633.0,124.85129176068843,236.5102500950034
418,9001.0-3896.0,113.61640601076571,203.14495481130044
418,5992.0-1456.0,93.15921431297676,141.9200700566584
418,1514.0-1676.0,64.48412287041054,58.72938892206061
420,7081.0-3984.0,139.68075151045008,321.63105887525217
420,5578.0-4829.0,134.27018435771373,304.85754596604676
420,1472.0-148.0,145.05787709864495,294.6931323920255
420,5939.0-570.0,142.98938990427544,289.2092100166059
420,9508.0-1629.0,124.42987162515087,277.1672923149026
420,1936.0-2289.0,136.5330687951695,266.5570929831718
420,9204.0-4395.0,134.40958111488064,261.09587051914735
420,2526.0-1740.0,122.4893269336466,259.23712296670533
420,1826.0-4509.0,127.65683286270725,244.86021539077913
420,7065.0-3633.0,125.92191377769889,239.24555294699937
420,9001.0-3896.0,114.68762285326105,205.88002476868712
420,5992.0-1456.0,94.2370584282035,144.65253510834998
420,1514.0-1676.0,65.41651064523023,61.51484512039
422,7081.0-3984.0,140.61946990962025,324.4143879902697
422,5578.0-4829.0,135.2025152771454,307.64302119518027
422,1472.0-148.0,146.13260968397844,297.4268227668608
422,5939.0-570.0,144.0619762346673,291.94374320515954
422,9508.0-1629.0,125.33898669939357,279.9604308680771
422,1936.0-2289.0,137.61956072229748,269.2861309982479
422,9204.0-4395.0,135.49322086237703,263.8260423256626
422,2526.0-1740.0,123.4357559368611,262.01783966160957
422,1826.0-4509.0,128.72538364344706,247.59632803912262
422,7065.0-3633.0,126.99253579470935,241.98085579899532
422,9001.0-3896.0,115.75883969575638,208.6150947260738
422,5992.0-1456.0,95.31490254343024,147.38500016004156
422,1514.0-1676.0,66.34889842004992,64.30030131871939
424,7081.0-3984.0,141.55818830879042,327.1977171052872
424,5578.0-4829.0,136.1348461965771,310.4284964243138
424,1472.0-148.0,147.20734226931194,300.16051314169613
424,5939.0-570.0,145.13456256505916,294.6782763937132
424,9508.0-1629.0,126.24810177363626,282.75356942125154
424,1936.0-2289.0,138.70605264942546,272.01516901332405
424,9204.0-4395.0,136.57686060987342,266.5562141321779
424,2526.0-1740.0,124.3821849400756,264.7985563565138
424,1826.0-4509.0,129.79393442418686,250.33244068746612
424,7065.0-3633.0,128.06315781171983,244.71615865099128
424,9001.0-3896.0,116.83005653825171,211.3501646834605
424,5992.0-1456.0,96.39274665865698,150.11746521173313
424,1514.0-1676.0,67.28128619486961,67.08575751704878
424,6576.0-367.0,64.07515452046539,55.768706886087955
426,7081.0-3984.0,142.4969067079606,329.98104622030473
426,5578.0-4829.0,137.06717711600876,313.2139716534473
426,1472.0-148.0,148.28207485464543,302.89420351653143
426,5939.0-570.0,146.207148895451,297.41280958226685
426,9508.0-1629.0,127.15721684787897,285.546707974426
426,1936.0-2289.0,139.79254457655344,274.7442070284002
426,9204.0-4395.0,137.6605003573698,269.2863859386932
426,2526.0-1740.0,125.32861394329011,267.57927305141806
426,1826.0-4509.0,130.86248520492666,253.0685533358096
426,7065.0-3633.0,129.1337798287303,247.45146150298723
426,9001.0-3896.0,117.90127338074704,214.08523464084718
426,5992.0-1456.0,97.47059077388371,152.8499302634247
426,1514.0-1676.0,68.2136739696893,69.87121371537816
426,6576.0-367.0,65.00414242748626,58.55529883039085
428,7081.0-3984.0,143.43562510713076,332.76437533532226
428,5578.0-4829.0,137.99950803544044,315.9994468825808
428,1472.0-148.0,149.35680743997892,305.62789389136674
428,5939.0-570.0,147.27973522584287,300.1473427708205
428,9508.0-1629.0,128.06633192212166,288.33984652760046
428,1936.0-2289.0,140.87903650368142,277.4732450434763
428,9204.0-4395.0,138.7441401048662,272.01655774520844
428,2526.0-1740.0,126.27504294650461,270.3599897463223
428,1826.0-4509.0,131.93103598566645,255.8046659841531
428,7065.0-3633.0,130.20440184574076,250.18676435498318
428,9001.0-3896.0,118.97249022324237,216.82030459823386
428,5992.0-1456.0,98.54843488911045,155.5823953151163
428,1514.0-1676.0,69.14606174450898,72.65666991370755
428,6576.0-367.0,65.93313033450713,61.34189077469375
430,7081.0-3984.0,144.37434350630093,335.5477044503398
430,5578.0-4829.0,138.93183895487212,318.7849221117143
430,1472.0-148.0,150.43154002531242,308.36158426620204
430,5939.0-570.0,148.35232155623473,302.88187595937416
430,9508.0-1629.0,128.97544699636435,291.1329850807749
430,1936.0-2289.0,141.9655284308094,280.20228305855244
430,9204.0-4395.0,139.8277798523626,274.7467295517237
430,2526.0-1740.0,127.22147194971912,273.14070644122654
430,1826.0-4509.0,132.99958676640625,258.5407786324966
430,7065.0-3633.0,131.27502386275123,252.92206720697914
430,9001.0-3896.0,120.0437070657377,219.55537455562055
430,5992.0-1456.0,99.62627900433719,158.31486036680786
430,1514.0-1676.0,70.07844951932867,75.44212611203693
430,6576.0-367.0,66.862118241528,64.12848271899665
432,7081.0-3984.0,145.3130619054711,338.3310335653573
432,5578.0-4829.0,139.8641698743038,321.5703973408478
432,1472.0-148.0,151.5062726106459,311.09527464103735
432,5939.0-570.0,149.42490788662658,305.6164091479278
432,9508.0-1629.0,129.88456207060705,293.9261236339494
432,1936.0-2289.0,143.05202035793738,282.93132107362857
432,9204.0-4395.0,140.911419599859,277.476901358239
432,2526.0-1740.0,128.16790095293362,275.9214231361308
432,1826.0-4509.0,134.06813754714605,261.27689128084006
432,7065.0-3633.0,132.3456458797617,255.6573700589751
432,9001.0-3896.0,121.11492390823304,222.29044451300723
432,5992.0-1456.0,100.70412311956393,161.04732541849944
432,1514.0-1676.0,71.01083729414836,78.22758231036632
432,6576.0-367.0,67.79110614854886,66.91507466329955
434,7081.0-3984.0,146.25178030464127,341.1143626803748
434,5578.0-4829.0,140.79650079373548,324.35587256998133
434,1472.0-148.0,152.5810051959794,313.82896501587265
434,5939.0-570.0,150.49749421701844,308.35094233648147
434,9508.0-1629.0,130.79367714484974,296.71926218712383
434,1936.0-2289.0,144.13851228506536,285.6603590887047
434,9204.0-4395.0,141.99505934735538,280.20707316475426
434,2526.0-1740.0,129.1143299561481,278.702139831035
434,1826.0-4509.0,135.13668832788585,264.0130039291835
434,7065.0-3633.0,133.41626789677215,258.39267291097104
434,9001.0-3896.0,122.18614075072837,225.02551447039392
434,5992.0-1456.0,101.78196723479067,163.77979047019102
434,1514.0-1676.0,71.94322506896805,81.0130385086957
434,6576.0-367.0,68.72009405556973,69.70166660760245
436,7081.0-3984.0,147.19049870381144,343.89769179539235
436,5578.0-4829.0,141.72883171316715,327.14134779911484
436,1472.0-148.0,153.6557377813129,316.56265539070796
436,5939.0-570.0,151.5700805474103,311.0854755250351
436,9508.0-1629.0,131.70279221909243,299.5124007402983
436,1936.0-2289.0,145.22500421219334,288.3893971037808
436,9204.0-4395.0,143.07869909485177,282.93724497126954
436,2526.0-1740.0,130.0607589593626,281.48285652593927
436,1826.0-4509.0,136.20523910862565,266.749116577527
436,7065.0-3633.0,134.48688991378262,261.127975762967
436,9001.0-3896.0,123.2573575932237,227.7605844277806
436,5992.0-1456.0,102.85981135001741,166.5122555218826
436,1514.0-1676.0,72.87561284378774,83.79849470702509
436,6576.0-367.0,69.6490819625906,72.48825855190535
438,7081.0-3984.0,148.1292171029816,346.68102091040987
438,5578.0-4829.0,142.66116263259883,329.92682302824835
438,1472.0-148.0,154.7304703666464,319.29634576554326
438,5939.0-570.0,152.64266687780216,313.8200087135888
438,9508.0-1629.0,132.61190729333512,302.30553929347275
438,1936.0-2289.0,146.31149613932132,291.11843511885695
438,9204.0-4395.0,144.16233884234816,285.6674167777848
438,2526.0-1740.0,131.0071879625771,284.2635732208435
438,1826.0-4509.0,137.27378988936545,269.48522922587046
438,7065.0-3633.0,135.55751193079308,263.863278614963
438,9001.0-3896.0,124.32857443571903,230.49565438516728
438,5992.0-1456.0,103.93765546524415,169.24472057357417
438,1514.0-1676.0,73.80800061860742,86.58395090535447
438,6576.0-367.0,70.57806986961147,75.27485049620824
440,7081.0-3984.0,149.06793550215178,349.4643500254274
440,5578.0-4829.0,143.5934935520305,332.71229825738186
440,1472.0-148.0,155.80520295197988,322.03003614037857
440,5939.0-570.0,153.715253208194,316.55454190214243
440,9508.0-1629.0,133.5210223675778,305.0986778466472
440,1936.0-2289.0,147.3979880664493,293.8474731339331
440,9204.0-4395.0,145.24597858984455,288.3975885843001
440,2526.0-1740.0,131.95361696579158,287.04428991574775
440,1826.0-4509.0,138.34234067010524,272.2213418742139
440,7065.0-3633.0,136.62813394780355,266.598581466959
440,9001.0-3896.0,125.39979127821437,233.23072434255397
440,5992.0-1456.0,105.01549958047089,171.97718562526575
440,1514.0-1676.0,74.74038839342711,89.36940710368386
440,6576.0-367.0,71.50705777663234,78.06144244051114
442,7081.0-3984.0,150.00665390132195,352.2476791404449
442,5578.0-4829.0,144.5258244714622,335.49777348651537
442,1472.0-148.0,156.87993553731337,324.7637265152139
442,5939.0-570.0,154.78783953858587,319.2890750906961
442,9508.0-1629.0,134.4301374418205,307.89181639982166
442,1936.0-2289.0,148.48447999357728,296.5765111490092
442,9204.0-4395.0,146.32961833734095,291.12776039081535
442,2526.0-1740.0,132.90004596900607,289.825006610652
442,1826.0-4509.0,139.41089145084504,274.9574545225574
442,7065.0-3633.0,137.698755964814,269.333884318955
442,9001.0-3896.0,126.4710081207097,235.96579429994065
442,5992.0-1456.0,106.09334369569763,174.70965067695732
442,1514.0-1676.0,75.6727761682468,92.15486330201324
442,6576.0-367.0,72.4360456836532,80.84803438481404
444,7081.0-3984.0,150.94537230049212,355.03100825546244
444,5578.0-4829.0,145.45815539089386,338.2832487156489
444,1472.0-148.0,157.95466812264686,327.4974168900492
444,5939.0-570.0,155.86042586897773,322.02360827924974
444,9508.0-1629.0,135.3392525160632,310.6849549529961
444,1936.0-2289.0,149.57097192070526,299.30554916408533
444,9204.0-4395.0,147.41325808483734,293.8579321973306
444,2526.0-1740.0,133.84647497222056,292.60572330555624
444,1826.0-4509.0,140.47944223158484,277.69356717090085
444,7065.0-3633.0,138.76937798182448,272.06918717095095
444,9001.0-3896.0,127.54222496320503,238.70086425732734
444,5992.0-1456.0,107.17118781092437,177.4421157286489
444,1514.0-1676.0,76.60516394306649,94.94031950034262
444,6576.0-367.0,73.36503359067407,83.63462632911694
446,7081.0-3984.0,151.8840906996623,357.81433737047996
446,5578.0-4829.0,146.39048631032554,341.0687239447824
446,1472.0-148.0,159.02940070798036,330.2311072648845
446,5939.0-570.0,156.93301219936959,324.7581414678034
446,9508.0-1629.0,136.2483675903059,313.4780935061706
446,1936.0-2289.0,150.65746384783324,302.03458717916146
446,9204.0-4395.0,148.49689783233373,296.5881040038459
446,2526.0-1740.0,134.79290397543505,295.3864400004605
446,1826.0-4509.0,141.54799301232464,280.4296798192443
446,7065.0-3633.0,139.83999999883494,274.80449002294694
446,9001.0-3896.0,128.61344180570038,241.43593421471402
446,5992.0-1456.0,108.2490319261511,180.17458078034048
446,1514.0-1676.0,77.53755171788617,97.72577569867201
446,6576.0-367.0,74.29402149769494,86.42121827341984
448,7081.0-3984.0,152.82280909883247,360.5976664854975
448,5578.0-4829.0,147.32281722975722,343.8541991739159
448,1472.0-148.0,160.10413329331385,332.9647976397198
448,5939.0-570.0,158.00559852976144,327.49267465635705
448,9508.0-1629.0,137.15748266454858,316.27123205934504
448,1936.0-2289.0,151.74395577496122,304.7636251942376
448,9204.0-4395.0,149.58053757983012,299.3182758103612
448,2526.0-1740.0,135.73933297864954,298.1671566953647
448,1826.0-4509.0,142.61654379306444,283.1657924675878
448,7065.0-3633.0,140.9106220158454,277.5397928749429
448,9001.0-3896.0,129.68465864819572,244.1710041721007
448,5992.0-1456.0,109.32687604137784,182.90704583203205
448,1514.0-1676.0,78.46993949270586,100.5112318970014
448,6576.0-367.0,75.22300940471581,89.20781021772274
450,7081.0-3984.0,153.76152749800264,363.380995600515
450,5578.0-4829.0,148.2551481491889,346.6396744030494
450,1472.0-148.0,161.17886587864734,335.6984880145551
450,5939.0-570.0,159.0781848601533,330.2272078449107
450,9508.0-1629.0,138.06659773879127,319.0643706125195
450,1936.0-2289.0,152.8304477020892,307.4926632093137
450,9204.0-4395.0,150.6641773273265,302.04844761687644
450,2526.0-1740.0,136.68576198186406,300.94787339026897
450,1826.0-4509.0,143.68509457380424,285.90190511593124
450,7065.0-3633.0,141.98124403285587,280.2750957269389
450,9001.0-3896.0,130.75587549069107,246.9060741294874
450,5992.0-1456.0,110.40472015660458,185.63951088372363
450,1514.0-1676.0,79.40232726752555,103.29668809533078
450,6576.0-367.0,76.15199731173668,91.99440216202564
452,7081.0-3984.0,154.7002458971728,366.16432471553253
452,5578.0-4829.0,149.18747906862058,349.4251496321829
452,1472.0-148.0,162.25359846398084,338.4321783893904
452,5939.0-570.0,160.15077119054516,332.96174103346436
452,9508.0-1629.0,138.97571281303397,321.85750916569395
452,1936.0-2289.0,153.91693962921718,310.22170122438985
452,9204.0-4395.0,151.7478170748229,304.7786194233917
452,2526.0-1740.0,137.63219098507855,303.7285900851732
452,1826.0-4509.0,144.75364535454403,288.6380177642747
452,7065.0-3633.0,143.05186604986633,283.0103985789349
452,9001.0-3896.0,131.8270923331864,249.64114408687408
452,5992.0-1456.0,111.48256427183132,188.3719759354152
452,1514.0-1676.0,80.33471504234524,106.08214429366016
452,6576.0-367.0,77.08098521875755,94.78099410632854
454,7081.0-3984.0,155.63896429634298,368.94765383055005
454,5578.0-4829.0,150.11980998805225,352.21062486131643
